content_id,part,tag_lecture,qstats_count,qstats_answered_correctly,difficulty
10601,1,111,7053,0.7826,2
12670,1,70,171,0.7076,2
25,1,9,21307,0.7849,2
10540,1,101,7801,0.767,2
10629,1,187,7281,0.7636,2
83,1,61,18521,0.795,2
10455,1,111,9229,0.7155,2
12618,1,40,167,0.7964,2
12749,1,51,166,0.8072,2
10610,1,93,6424,0.759,2
7961,1,9,936,0.8034,2
169,1,149,7840,0.8195,2
12612,1,178,153,0.7908,2
12928,1,51,172,0.7849,2
10494,1,94,8631,0.7574,2
10631,1,94,6247,0.8174,2
10498,1,40,7893,0.7758,2
10652,1,178,6629,0.781,2
142,1,94,16773,0.7802,2
77,1,164,18388,0.6995,2
77,1,164,18388,0.6995,2
10572,1,9,6783,0.682,2
61,1,164,18778,0.7615,2
10487,1,99,8104,0.7667,2
244,2,30,23863,0.6623,2
933,2,176,180,0.8167,2
11937,2,176,1548,0.772,2
440,2,90,122,0.8197,2
860,2,141,9911,0.7978,2
508,2,90,6629,0.7859,2
12170,2,148,1455,0.7924,2
602,2,114,6280,0.6795,2
476,2,137,13051,0.7787,2
11873,2,90,1525,0.6977,2
348,2,114,8041,0.7939,2
385,2,138,16647,0.823,2
12144,2,137,1538,0.6782,2
654,2,140,23472,0.7883,2
12025,2,148,1522,0.726,2
719,2,2,10670,0.7057,2
1145,2,138,26735,0.7728,2
1118,2,155,18400,0.6753,2
11958,2,114,1575,0.6914,2
12139,2,30,1569,0.6635,2
1338,2,90,15233,0.7303,2
11671,2,137,1531,0.7498,2
12034,2,137,1539,0.7063,2
1227,2,148,12502,0.7172,2
12188,2,148,1552,0.7977,2
12169,2,148,1477,0.6608,2
11927,2,155,1533,0.6699,2
11984,2,138,1524,0.7782,2
451,2,20,10680,0.7022,2
530,2,155,12258,0.7796,2
1525,3,113,16304,0.8235,2
1643,3,136,4868,0.8225,2
1903,3,82,3722,0.7692,2
11823,3,161,1704,0.75,2
1440,3,136,6747,0.7295,2
1772,3,106,4921,0.7852,2
11830,3,106,1888,0.7378,2
1479,3,74,16413,0.8186,2
2486,3,74,9265,0.7768,2
12965,3,106,129,0.7752,2
2114,3,136,4910,0.801,2
1921,3,161,8075,0.7224,2
12379,3,136,309,0.8155,2
1670,3,74,4687,0.7393,2
2551,3,74,10087,0.683,2
1770,3,82,6498,0.7929,2
1449,3,82,3734,0.7999,2
2036,3,106,6679,0.8113,2
2415,3,157,5494,0.6871,2
2422,3,106,7058,0.705,2
2194,3,136,7023,0.8062,2
2426,3,82,186,0.6774,2
13185,3,82,122,0.6885,2
11826,3,82,1097,0.8031,2
12936,3,136,120,0.8,2
11856,3,113,1128,0.664,2
1880,3,136,10747,0.781,2
12386,3,161,293,0.6724,2
2451,3,136,5872,0.752,2
12420,3,136,273,0.674,2
13129,4,59,124,0.8226,2
11613,4,59,2141,0.6628,2
3461,4,12,4064,0.7343,2
2886,4,144,5795,0.7767,2
3111,4,67,7884,0.7906,2
3251,4,158,11391,0.7853,2
3540,4,169,8891,0.823,2
13129,4,59,124,0.8226,2
3208,4,169,11053,0.708,2
12499,4,103,214,0.6822,2
12530,4,12,225,0.6667,2
3414,4,144,4396,0.7948,2
12502,4,103,239,0.7866,2
2962,4,103,8052,0.7858,2
2602,4,171,7421,0.779,2
3334,4,67,227,0.8194,2
3271,4,126,10063,0.7157,2
3094,4,103,404,0.6658,2
12463,4,103,252,0.6944,2
13121,4,59,101,0.7525,2
3334,4,67,227,0.8194,2
2570,4,103,9202,0.6755,2
3395,4,126,7022,0.7019,2
2961,4,103,8052,0.6641,2
2601,4,12,4854,0.8121,2
2681,4,103,7376,0.7477,2
12509,4,171,214,0.7944,2
12577,4,144,215,0.7907,2
3442,4,12,6750,0.6966,2
3294,4,67,224,0.7991,2
6080,5,55,4162,0.79,2
13435,5,73,867,0.7474,2
6358,5,53,4256,0.7845,2
5099,5,8,1549,0.7179,2
4699,5,8,2799,0.6924,2
11266,5,72,2866,0.8043,2
4798,5,79,3556,0.7261,2
6237,5,8,2413,0.6784,2
5794,5,91,590,0.7983,2
4472,5,132,27480,0.7307,2
5460,5,152,15692,0.7211,2
9043,5,72,5626,0.7688,2
5847,5,66,7901,0.7817,2
4318,5,14,2942,0.7498,2
4662,5,79,50,0.72,2
4317,5,89,4039,0.7247,2
6251,5,159,13744,0.6911,2
4174,5,79,3621,0.7575,2
13461,5,159,881,0.7435,2
9050,5,173,4519,0.8168,2
8679,5,53,4461,0.7974,2
9121,5,73,4566,0.7214,2
4497,5,43,17606,0.7259,2
4368,5,66,11339,0.7406,2
5076,5,8,1561,0.8053,2
6159,5,79,2746,0.7134,2
6329,5,53,7812,0.7843,2
9274,5,7,962,0.683,2
5922,5,14,2482,0.8268,2
5735,5,8,4435,0.6879,2
6727,6,53,10907,0.7602,2
10184,6,128,4999,0.7848,2
6615,6,89,16363,0.7765,2
10226,6,53,4561,0.7753,2
10370,6,27,5783,0.6609,2
11082,6,73,2634,0.7555,2
6711,6,27,13297,0.7671,2
6724,6,27,8696,0.7164,2
10819,6,73,3163,0.7847,2
10360,6,64,5472,0.7602,2
6573,6,147,20077,0.8121,2
10346,6,8,4351,0.8249,2
10875,6,7,2654,0.7144,2
6552,6,1,4886,0.7161,2
11014,6,27,1155,0.7048,2
10802,6,1,2349,0.7901,2
6881,6,55,5590,0.717,2
10305,6,53,7214,0.7724,2
6810,6,79,16221,0.8268,2
10231,6,1,7734,0.7841,2
10383,6,53,4600,0.7943,2
6812,6,27,16228,0.7409,2
10199,6,156,6313,0.7923,2
6763,6,1,17689,0.7485,2
10341,6,27,6150,0.7267,2
11625,6,109,3367,0.7333,2
6605,6,73,9893,0.8228,2
10235,6,91,5173,0.7272,2
10828,6,53,5161,0.7967,2
11072,6,27,2285,0.828,2
7444,7,76,1381,0.7726,2
7691,7,97,4377,0.6959,2
7202,7,18,1527,0.7872,2
6928,7,118,1034,0.7573,2
7607,7,97,1360,0.6654,2
7429,7,97,5356,0.7558,2
7787,7,76,8453,0.6709,2
7036,7,118,1195,0.7071,2
11647,7,76,471,0.7495,2
7477,7,118,235,0.6894,2
7470,7,145,2124,0.7053,2
7815,7,118,1757,0.8105,2
8124,7,118,3157,0.6747,2
7003,7,97,3915,0.7413,2
7126,7,18,1308,0.7194,2
6973,7,118,3153,0.6771,2
11638,7,145,479,0.7119,2
6947,7,118,2595,0.7195,2
7497,7,18,7280,0.7216,2
7232,7,97,2553,0.7857,2
7415,7,97,2996,0.7583,2
7798,7,97,5795,0.7997,2
7818,7,97,2873,0.7612,2
8157,7,97,5802,0.6651,2
7038,7,153,1214,0.7076,2
7097,7,97,7610,0.6853,2
7380,7,145,179,0.6816,2
7209,7,97,3641,0.7885,2
6948,7,19,2595,0.7245,2
7431,7,97,5804,0.8244,2
10550,1,61,7331,0.7678,2
12913,1,61,173,0.7861,2
146,1,164,1747,0.7029,2
12607,1,61,163,0.7117,2
10613,1,164,7712,0.6645,2
11661,1,178,1882,0.7317,2
10577,1,99,6762,0.7845,2
12774,1,51,171,0.807,2
124,1,9,12295,0.7484,2
54,1,9,9500,0.7114,2
12612,1,178,153,0.7908,2
10629,1,187,7281,0.7636,2
27,1,9,11348,0.6643,2
7955,1,9,8079,0.8213,2
7933,1,178,22213,0.6989,2
10431,1,104,8245,0.762,2
10550,1,61,7331,0.7678,2
34,1,9,10443,0.6632,2
12713,1,61,172,0.8198,2
7933,1,178,22213,0.6989,2
10419,1,68,10705,0.7599,2
10498,1,40,7893,0.7758,2
12604,1,178,161,0.8075,2
12776,1,5,170,0.8059,2
11661,1,178,1882,0.7317,2
12660,1,9,166,0.6867,2
10613,1,164,7712,0.6645,2
92,1,187,2778,0.7905,2
153,1,178,16607,0.7437,2
11660,1,187,2118,0.7819,2
295,2,105,15280,0.6801,2
798,2,176,12786,0.7094,2
11906,2,90,1489,0.8234,2
451,2,20,10680,0.7022,2
1076,2,20,8551,0.7438,2
533,2,155,10436,0.8079,2
495,2,114,8955,0.7876,2
1322,2,71,24157,0.741,2
828,2,105,16596,0.7885,2
524,2,155,11458,0.6662,2
847,2,105,15564,0.6877,2
739,2,20,25489,0.6903,2
334,2,137,17390,0.7074,2
585,2,155,10202,0.6852,2
1224,2,137,26913,0.7652,2
544,2,138,24778,0.6724,2
1247,2,90,14649,0.6934,2
958,2,138,13181,0.8169,2
1066,2,2,10356,0.8022,2
1376,2,30,9183,0.683,2
249,2,138,14179,0.7844,2
675,2,90,20385,0.7322,2
463,2,155,202,0.7426,2
12048,2,176,1498,0.7877,2
11949,2,2,1487,0.6954,2
11997,2,20,1508,0.8064,2
1397,2,114,6501,0.6924,2
1282,2,220,8866,0.813,2
550,2,2,8965,0.7747,2
571,2,90,9721,0.7319,2
12431,3,136,262,0.7748,2
2218,3,74,3342,0.8127,2
2474,3,136,5970,0.7652,2
1643,3,136,4868,0.8225,2
12410,3,136,266,0.6617,2
12316,3,136,269,0.7621,2
2115,3,136,4909,0.7741,2
2190,3,136,8904,0.7335,2
12400,3,161,261,0.7011,2
12990,3,136,138,0.7536,2
1778,3,74,5014,0.7298,2
2508,3,157,5903,0.7696,2
1724,3,74,8570,0.6834,2
2426,3,82,186,0.6774,2
1525,3,113,16304,0.8235,2
1851,3,113,6931,0.7465,2
1901,3,74,3721,0.7638,2
13194,3,136,120,0.7583,2
11851,3,74,1164,0.7964,2
2118,3,74,13288,0.8125,2
13193,3,74,120,0.6667,2
13221,3,136,132,0.8258,2
12386,3,161,293,0.6724,2
1711,3,113,9373,0.7096,2
2095,3,157,16587,0.6815,2
2464,3,136,3066,0.787,2
1899,3,106,6659,0.6702,2
11736,3,106,1733,0.8263,2
1724,3,74,8570,0.6834,2
1728,3,113,17663,0.8274,2
3261,4,150,16217,0.7857,2
2686,4,12,3410,0.676,2
3183,4,67,4319,0.7187,2
11609,4,169,986,0.6633,2
2896,4,12,4055,0.7492,2
2813,4,67,101,0.6931,2
2933,4,103,5726,0.8266,2
3109,4,12,4573,0.7684,2
12453,4,171,229,0.821,2
2914,4,144,114,0.7281,2
3414,4,144,4396,0.7948,2
12496,4,67,224,0.808,2
3538,4,12,5539,0.781,2
3160,4,144,6270,0.7829,2
12537,4,59,219,0.6895,2
12569,4,103,213,0.8216,2
10719,4,3,6188,0.7254,2
3309,4,183,16907,0.7661,2
12450,4,171,243,0.7325,2
3315,4,12,153,0.7516,2
2650,4,144,3823,0.7986,2
12508,4,171,214,0.7196,2
2561,4,67,606,0.8053,2
3145,4,67,3510,0.8063,2
10712,4,3,5651,0.7558,2
3529,4,12,5813,0.7015,2
13170,4,12,97,0.8144,2
13109,4,12,105,0.7238,2
2895,4,12,4055,0.7522,2
3108,4,12,4573,0.7079,2
8284,5,33,42943,0.7881,2
11420,5,85,3185,0.8122,2
8886,5,168,8013,0.6951,2
3795,5,8,2128,0.7171,2
4180,5,133,12332,0.7857,2
4320,5,14,2667,0.8256,2
9998,5,182,8290,0.6882,2
13487,5,96,851,0.6627,2
9716,5,55,3400,0.7274,2
9327,5,55,3627,0.6639,2
3953,5,96,470,0.683,2
5829,5,173,4634,0.8271,2
11538,5,8,1326,0.6953,2
5604,5,48,12380,0.6674,2
11324,5,4,2578,0.7797,2
6024,5,173,4405,0.7766,2
3691,5,55,4412,0.7978,2
9487,5,57,9521,0.7579,2
8763,5,45,5809,0.724,2
8996,5,53,4474,0.6759,2
5168,5,128,26620,0.732,2
4273,5,96,5435,0.7564,2
4946,5,8,1692,0.8168,2
4717,5,8,2331,0.7276,2
6168,5,79,2599,0.758,2
9327,5,55,3627,0.6639,2
3937,5,8,1433,0.7516,2
4243,5,53,4833,0.7753,2
6056,5,173,5845,0.7933,2
4499,5,79,4595,0.726,2
6640,6,27,24954,0.6849,2
10192,6,55,4781,0.6994,2
10942,6,168,3895,0.7687,2
6552,6,1,4886,0.7161,2
10024,6,73,7496,0.7828,2
6623,6,73,20927,0.702,2
10843,6,27,2557,0.6648,2
11134,6,73,2693,0.7909,2
10269,6,27,6694,0.7788,2
10043,6,109,8854,0.7117,2
10920,6,14,2584,0.6962,2
10249,6,8,4713,0.745,2
6496,6,27,15756,0.7329,2
11123,6,79,2533,0.7252,2
10932,6,8,2375,0.7491,2
10164,6,53,4961,0.7585,2
6585,6,60,25015,0.7056,2
6836,6,27,14697,0.7932,2
11052,6,14,2366,0.7181,2
6692,6,109,11543,0.7583,2
10217,6,96,4527,0.7347,2
6541,6,7,5001,0.7141,2
10353,6,159,4831,0.8147,2
6704,6,179,20132,0.6801,2
10374,6,27,5336,0.8051,2
10927,6,181,2766,0.8283,2
10233,6,53,5173,0.7566,2
6746,6,53,16937,0.7044,2
10346,6,8,4351,0.8249,2
11180,6,134,3325,0.7317,2
7429,7,97,5356,0.7558,2
7249,7,153,1146,0.8098,2
7518,7,145,1395,0.7649,2
7732,7,97,5862,0.7387,2
8100,7,145,80,0.7,2
7323,7,76,1708,0.7342,2
7361,7,76,144,0.7708,2
7191,7,97,7616,0.7639,2
6972,7,145,3153,0.7688,2
7509,7,118,2814,0.709,2
7612,7,118,1816,0.8183,2
7499,7,39,6194,0.7896,2
8032,7,118,2645,0.7698,2
11565,7,145,478,0.6799,2
7050,7,76,1026,0.7018,2
6931,7,97,1831,0.681,2
7050,7,76,1026,0.7018,2
8032,7,118,2645,0.7698,2
7718,7,118,3126,0.6734,2
7429,7,97,5356,0.7558,2
7056,7,153,932,0.8133,2
6942,7,39,9389,0.7337,2
8110,7,97,33,0.8182,2
7577,7,19,1861,0.8211,2
8075,7,118,6685,0.7915,2
6975,7,97,3153,0.6702,2
7425,7,118,13269,0.6608,2
7109,7,118,1988,0.8249,2
7442,7,97,872,0.7041,2
7156,7,76,3823,0.7939,2
7960,1,5,1922,0.7367,2
10496,1,94,8394,0.6951,2
10501,1,5,6680,0.7292,2
10474,1,94,6403,0.7601,2
10613,1,164,7712,0.6645,2
12884,1,5,177,0.791,2
125,1,36,8809,0.7674,2
10588,1,9,6476,0.8184,2
10509,1,93,7322,0.8055,2
63,1,149,14953,0.7385,2
173,1,70,18278,0.7856,2
12731,1,51,168,0.7202,2
25,1,9,21307,0.7849,2
21,1,9,11307,0.7507,2
10610,1,93,6424,0.759,2
7855,1,9,7241,0.8187,2
95,1,9,9590,0.7293,2
10494,1,94,8631,0.7574,2
71,1,101,9017,0.8111,2
10666,1,9,5999,0.8225,2
12634,1,9,170,0.8176,2
122,1,164,22504,0.6844,2
10560,1,9,6233,0.7558,2
10503,1,99,7358,0.7982,2
183,1,61,31057,0.7307,2
10656,1,9,5936,0.824,2
12614,1,70,153,0.7712,2
12,1,51,20294,0.7599,2
12913,1,61,173,0.7861,2
145,1,9,8922,0.8262,2
1327,2,90,8534,0.7376,2
826,2,138,10389,0.7824,2
630,2,140,9182,0.6989,2
943,2,176,11685,0.6903,2
1193,2,90,626,0.6725,2
1070,2,140,5902,0.7884,2
1308,2,155,135,0.6815,2
540,2,90,15830,0.7541,2
987,2,90,7167,0.7387,2
12052,2,137,1499,0.7785,2
472,2,20,7538,0.7875,2
528,2,71,10678,0.8158,2
838,2,114,4326,0.7961,2
1397,2,114,6501,0.6924,2
1331,2,90,9006,0.675,2
207,2,30,7612,0.7973,2
798,2,176,12786,0.7094,2
835,2,71,13403,0.7624,2
603,2,30,9744,0.8079,2
248,2,138,16978,0.8238,2
12043,2,114,1509,0.829,2
671,2,114,11131,0.6706,2
349,2,17,21212,0.8254,2
615,2,148,13222,0.7956,2
634,2,137,12992,0.7551,2
379,2,148,24771,0.6653,2
893,2,71,9217,0.7488,2
1102,2,140,7086,0.8294,2
971,2,20,1412,0.8251,2
12074,2,71,1503,0.7745,2
2540,3,74,12142,0.6609,2
2485,3,106,9265,0.6969,2
2455,3,106,6414,0.7722,2
13227,3,136,136,0.7721,2
1664,3,106,7399,0.8225,2
1578,3,113,7474,0.7794,2
1817,3,74,5173,0.6957,2
2123,3,74,4739,0.7126,2
11752,3,136,1948,0.7598,2
12433,3,113,295,0.7492,2
13194,3,136,120,0.7583,2
12334,3,136,294,0.7449,2
1971,3,136,5489,0.787,2
1599,3,113,5877,0.7206,2
2378,3,161,10683,0.775,2
1685,3,74,4564,0.8166,2
2485,3,106,9265,0.6969,2
2171,3,74,5992,0.787,2
1403,3,106,3519,0.765,2
12433,3,113,295,0.7492,2
1803,3,136,4323,0.7129,2
1619,3,106,10011,0.7572,2
2469,3,136,4343,0.7377,2
2152,3,82,4145,0.7368,2
12394,3,82,264,0.8106,2
1779,3,136,5016,0.6762,2
2293,3,106,6825,0.7858,2
2137,3,157,511,0.7691,2
1420,3,82,6020,0.7364,2
1681,3,157,6949,0.7667,2
2955,4,12,5091,0.6655,2
3295,4,67,221,0.7149,2
3076,4,183,21666,0.7619,2
2927,4,171,257,0.8171,2
3207,4,169,11054,0.6877,2
3183,4,67,4319,0.7187,2
3238,4,12,3195,0.7856,2
3153,4,12,6955,0.6602,2
3483,4,12,7120,0.8076,2
3496,4,67,5273,0.7738,2
2742,4,67,2783,0.7664,2
3259,4,67,3183,0.7546,2
3272,4,126,10064,0.8187,2
3206,4,12,4662,0.6967,2
3457,4,126,9011,0.7867,2
3097,4,67,3414,0.7024,2
12573,4,103,211,0.6682,2
3164,4,67,4422,0.8123,2
12566,4,12,237,0.7511,2
3305,4,120,439,0.7995,2
2601,4,12,4854,0.8121,2
3027,4,67,6520,0.7362,2
2710,4,103,4277,0.7879,2
2889,4,67,6514,0.7734,2
12453,4,171,229,0.821,2
10106,4,12,6105,0.7677,2
2799,4,12,4188,0.7655,2
12509,4,171,214,0.7944,2
2799,4,12,4188,0.7655,2
3086,4,83,7438,0.7533,2
5510,5,91,4486,0.8112,2
11416,5,53,1217,0.774,2
9668,5,96,4659,0.6856,2
5638,5,73,4182,0.813,2
4579,5,79,2403,0.8069,2
9782,5,53,4444,0.7597,2
3560,5,8,1658,0.6604,2
9940,5,1,4606,0.6867,2
4812,5,75,9423,0.7637,2
4259,5,43,32798,0.6601,2
9325,5,55,2342,0.7037,2
11327,5,73,1414,0.7397,2
4156,5,1,5632,0.6651,2
4880,5,8,2396,0.6774,2
5505,5,14,4013,0.7466,2
4648,5,79,56,0.7679,2
6123,5,7,10528,0.7168,2
4200,5,109,5187,0.7006,2
5336,5,48,13230,0.6823,2
5501,5,89,3455,0.7864,2
11427,5,116,2206,0.7375,2
3710,5,109,5749,0.8045,2
3578,5,8,58,0.8103,2
9555,5,8,4362,0.7987,2
8257,5,4,18061,0.7805,2
6677,5,73,4005,0.7708,2
5248,5,45,9903,0.7639,2
4525,5,8,1736,0.7287,2
6053,5,181,1680,0.6792,2
8202,5,8,6669,0.6734,2
10247,6,173,4954,0.7089,2
10233,6,53,5173,0.7566,2
11154,6,27,2260,0.7885,2
6905,6,179,19817,0.7535,2
10029,6,179,8047,0.6942,2
6592,6,177,16237,0.7419,2
6729,6,73,14416,0.6751,2
10929,6,27,2766,0.7636,2
11102,6,27,3234,0.7483,2
6881,6,55,5590,0.717,2
10920,6,14,2584,0.6962,2
6915,6,27,18832,0.6631,2
6867,6,33,34009,0.709,2
10927,6,181,2766,0.8283,2
6783,6,27,13849,0.8068,2
6640,6,27,24954,0.6849,2
6860,6,65,23222,0.7738,2
11616,6,27,787,0.7726,2
10081,6,27,24660,0.7484,2
6592,6,177,16237,0.7419,2
6729,6,73,14416,0.6751,2
10760,6,27,5409,0.6962,2
10153,6,14,5255,0.7568,2
10300,6,27,6321,0.6801,2
6814,6,73,25992,0.6753,2
10383,6,53,4600,0.7943,2
10102,6,45,7677,0.7761,2
11617,6,116,787,0.8094,2
6621,6,172,20919,0.7638,2
6821,6,53,6888,0.7488,2
8082,7,39,5369,0.8057,2
11648,7,97,471,0.6624,2
7728,7,118,3141,0.6622,2
7406,7,118,2911,0.8183,2
7667,7,76,5445,0.7693,2
7712,7,97,19239,0.7086,2
7420,7,145,3294,0.7908,2
8093,7,39,3568,0.8055,2
7761,7,97,1842,0.6612,2
7002,7,97,3915,0.8209,2
8143,7,97,7333,0.6681,2
7838,7,153,2062,0.7992,2
7767,7,76,1873,0.7304,2
11578,7,118,3416,0.6856,2
8082,7,39,5369,0.8057,2
7822,7,145,5842,0.8151,2
7785,7,118,8453,0.6806,2
7287,7,97,2727,0.6612,2
7607,7,97,1360,0.6654,2
7493,7,118,15443,0.697,2
7112,7,18,1989,0.8281,2
7490,7,145,15447,0.7324,2
8136,7,145,4883,0.8227,2
7805,7,97,2462,0.779,2
7096,7,97,7611,0.7734,2
8026,7,145,8829,0.7558,2
7725,7,118,3141,0.7755,2
8127,7,97,3156,0.7405,2
6942,7,39,9389,0.7337,2
7716,7,97,3126,0.6923,2
7917,1,9,9155,0.806,2
164,1,61,16699,0.7306,2
12753,1,13,163,0.7239,2
10485,1,70,6868,0.7931,2
144,1,13,23238,0.7011,2
12893,1,149,176,0.8295,2
12886,1,104,176,0.8295,2
10576,1,68,9060,0.7658,2
10572,1,9,6783,0.682,2
12701,1,164,157,0.7771,2
85,1,13,16369,0.7435,2
183,1,61,31057,0.7307,2
10564,1,36,7271,0.8081,2
10650,1,93,8993,0.6654,2
10610,1,93,6424,0.759,2
10621,1,51,7102,0.6936,2
7926,1,9,22708,0.7664,2
10395,1,51,6466,0.7921,2
11661,1,178,1882,0.7317,2
183,1,61,31057,0.7307,2
7914,1,51,12347,0.8141,2
191,1,40,23939,0.754,2
12909,1,164,179,0.8156,2
7909,1,5,6168,0.8196,2
7943,1,178,2433,0.7748,2
10483,1,9,5950,0.8205,2
10484,1,164,6695,0.7931,2
153,1,178,16607,0.7437,2
12800,1,104,165,0.7212,2
7979,1,51,20527,0.7767,2
676,2,90,6783,0.8061,2
618,2,114,6499,0.7764,2
841,2,155,12336,0.7177,2
364,2,141,495,0.802,2
12227,2,20,1492,0.7078,2
1318,2,140,17887,0.8262,2
250,2,148,16653,0.7149,2
11984,2,138,1524,0.7782,2
745,2,141,1161,0.7192,2
12062,2,138,1522,0.6892,2
1269,2,176,7373,0.7301,2
1137,2,90,9492,0.7755,2
1247,2,90,14649,0.6934,2
1105,2,90,8626,0.73,2
1176,2,176,16486,0.6748,2
754,2,137,14497,0.6826,2
1335,2,140,20111,0.7525,2
12141,2,30,1456,0.7624,2
252,2,90,8830,0.7074,2
621,2,155,13979,0.6722,2
429,2,148,11593,0.711,2
287,2,140,9823,0.6812,2
264,2,176,10769,0.8281,2
1137,2,90,9492,0.7755,2
11897,2,71,1475,0.8061,2
1342,2,105,19687,0.696,2
1285,2,155,16789,0.7632,2
11937,2,176,1548,0.772,2
250,2,148,16653,0.7149,2
12184,2,71,1529,0.8208,2
11856,3,113,1128,0.664,2
2017,3,161,9193,0.7519,2
1425,3,136,16095,0.7412,2
1870,3,136,418,0.7847,2
1716,3,113,412,0.8107,2
2062,3,82,7410,0.8027,2
2160,3,74,7432,0.7746,2
2518,3,82,6580,0.7631,2
1664,3,106,7399,0.8225,2
13013,3,106,129,0.7209,2
11840,3,136,1083,0.7987,2
2470,3,106,4630,0.6816,2
2378,3,161,10683,0.775,2
2403,3,136,8344,0.6602,2
1478,3,74,16413,0.7069,2
2218,3,74,3342,0.8127,2
1871,3,106,17890,0.7382,2
1936,3,82,6223,0.8012,2
2098,3,82,5853,0.8198,2
2029,3,82,9534,0.7813,2
2415,3,157,5494,0.6871,2
1640,3,136,3627,0.7157,2
2300,3,136,5935,0.7009,2
2197,3,74,6845,0.8031,2
2527,3,106,4969,0.7837,2
2391,3,157,11213,0.8268,2
12311,3,136,262,0.8053,2
12307,3,136,275,0.7309,2
13229,3,136,140,0.6786,2
1890,3,74,5778,0.7484,2
2870,4,103,5230,0.7576,2
3070,4,150,14728,0.6699,2
12437,4,103,211,0.8104,2
3206,4,12,4662,0.6967,2
3147,4,103,12779,0.8289,2
3541,4,169,8890,0.7313,2
2783,4,169,8141,0.6663,2
3412,4,12,4472,0.8238,2
2869,4,103,5230,0.6776,2
2804,4,67,3513,0.8087,2
3200,4,67,56,0.7857,2
12443,4,171,218,0.8073,2
3272,4,126,10064,0.8187,2
2675,4,144,6906,0.6788,2
12556,4,12,223,0.7982,2
3043,4,67,87,0.8046,2
13117,4,12,105,0.8286,2
2799,4,12,4188,0.7655,2
2764,4,150,7019,0.6757,2
2736,4,12,5511,0.7703,2
10123,4,144,5305,0.7898,2
12457,4,144,223,0.7623,2
3395,4,126,7022,0.7019,2
3407,4,12,71,0.7324,2
13117,4,12,105,0.8286,2
2745,4,67,285,0.7789,2
2969,4,144,6105,0.8208,2
12582,4,67,209,0.7273,2
2983,4,67,5353,0.7353,2
3292,4,67,4522,0.7842,2
3779,5,109,3164,0.7914,2
8551,5,54,7191,0.6945,2
9721,5,55,4846,0.8089,2
4867,5,8,1107,0.7931,2
5543,5,73,4062,0.7607,2
6249,5,159,16782,0.6637,2
6282,5,89,3525,0.7654,2
5073,5,8,1088,0.716,2
11306,5,109,1681,0.7531,2
5941,5,14,3501,0.7889,2
3775,5,109,3562,0.7844,2
3571,5,8,1504,0.7055,2
4387,5,89,2844,0.7982,2
4514,5,1,9228,0.706,2
4015,5,173,3331,0.671,2
9270,5,173,4086,0.7805,2
8373,5,53,4363,0.824,2
9411,5,73,4580,0.7574,2
6676,5,55,2624,0.6692,2
3652,5,55,2965,0.7912,2
4594,5,79,5237,0.6798,2
8575,5,1,4784,0.7322,2
13386,5,8,861,0.7271,2
4215,5,152,11437,0.7244,2
6225,5,8,1162,0.8003,2
9597,5,73,4351,0.7063,2
4893,5,8,1452,0.8251,2
4189,5,109,4577,0.7254,2
6302,5,73,4435,0.6837,2
5096,5,4,16627,0.6885,2
10943,6,27,2220,0.6892,2
6782,6,1,13845,0.7747,2
11155,6,73,2615,0.8218,2
10029,6,179,8047,0.6942,2
6522,6,27,6504,0.801,2
6742,6,27,9782,0.723,2
6735,6,53,13442,0.7314,2
10916,6,27,2210,0.6733,2
10222,6,73,4903,0.6716,2
10978,6,53,3056,0.7323,2
6850,6,128,15206,0.7908,2
10906,6,179,2487,0.8154,2
10942,6,168,3895,0.7687,2
10920,6,14,2584,0.6962,2
10144,6,96,6062,0.8281,2
6561,6,64,19187,0.8018,2
11622,6,91,900,0.8111,2
6596,6,128,18477,0.6735,2
11047,6,27,1087,0.7902,2
10091,6,53,5775,0.6741,2
10994,6,45,3008,0.6922,2
11061,6,27,2293,0.696,2
10857,6,27,5396,0.7266,2
6643,6,147,11443,0.8009,2
10852,6,27,3342,0.7726,2
6636,6,109,13875,0.7369,2
10376,6,64,5623,0.7197,2
10164,6,53,4961,0.7585,2
11047,6,27,1087,0.7902,2
10891,6,179,2669,0.674,2
6940,7,97,9388,0.6715,2
6956,7,19,2563,0.792,2
8081,7,97,5369,0.6949,2
7010,7,118,8600,0.6699,2
7361,7,76,144,0.7708,2
6929,7,18,1034,0.7398,2
7781,7,97,6455,0.7475,2
7647,7,118,1459,0.7916,2
7140,7,97,6211,0.687,2
7574,7,19,1942,0.6993,2
7232,7,97,2553,0.7857,2
6932,7,118,1831,0.7482,2
7036,7,118,1195,0.7071,2
7200,7,97,1527,0.7439,2
7048,7,97,3005,0.7544,2
7636,7,118,1467,0.7975,2
7010,7,118,8600,0.6699,2
7751,7,97,5957,0.8113,2
7378,7,97,179,0.6648,2
8126,7,97,3156,0.7684,2
7584,7,18,2903,0.7888,2
11868,7,118,3205,0.8094,2
7761,7,97,1842,0.6612,2
7086,7,145,6328,0.7704,2
7584,7,18,2903,0.7888,2
6959,7,118,1589,0.7218,2
6944,7,97,9389,0.7419,2
7655,7,98,966,0.7816,2
8073,7,97,3754,0.716,2
7158,7,153,1670,0.706,2
12724,1,51,163,0.6933,2
12603,1,178,150,0.74,2
11861,1,93,1280,0.8266,2
10543,1,149,8597,0.7831,2
10649,1,130,7910,0.8158,2
10573,1,68,8658,0.821,2
