content_id,qstats_count,qstats_answered_correctly,last_answer_is_correct
6523,6503,0.8323850530524374,1
6524,6504,0.6918819188191881,1
6525,4815,0.9001038421599169,1
6526,4815,0.5599169262720665,0
6527,4815,0.4373831775700935,1
6528,4815,0.36386292834890965,0
6529,6980,0.6408309455587392,1
6530,6980,0.824785100286533,1
6531,6980,0.1700573065902579,0
6532,6980,0.9246418338108883,1
6533,4885,0.7879222108495394,1
6534,4885,0.5967246673490276,1
6535,4885,0.5934493346980553,0
6536,4885,0.9150460593654043,1
6537,4842,0.7637339942172656,1
6538,4842,0.7001239157372986,1
6539,4842,0.6592317224287485,0
6540,4842,0.8075175547294506,1
6541,5001,0.7140571885622875,0
6542,5001,0.9458108378324335,1
6543,5003,0.9464321407155707,1
6544,5002,0.5543782487005198,1
6545,4539,0.8922670191672174,1
6546,4539,0.6981714033928178,1
6547,4539,0.36858338841154437,0
6548,4539,0.8475435117867371,1
6549,4888,0.7039689034369886,1
6550,4887,0.6836505013300593,1
6551,4886,0.8315595579205894,1
6552,4886,0.7161277118297176,1
6553,4445,0.8535433070866142,1
6554,4445,0.5984251968503937,0
6555,4445,0.9439820022497187,1
6556,4445,0.8440944881889764,1
6557,4741,0.5821556633621598,1
6558,4741,0.8662729381986922,1
6559,4741,0.8707023834634043,1
6560,4741,0.5695001054629825,1
6561,19187,0.801792880596237,1
6562,19194,0.47749296655204754,0
6563,19191,0.7388359126673961,0
6564,19190,0.7495570609692548,1
6565,15029,0.8829596114179253,1
6566,15029,0.5358972652871116,1
6567,15034,0.5500864706664893,0
6568,15037,0.6029128150561948,1
6569,17038,0.8948233360723089,1
6570,17034,0.5127979335446754,1
6571,17038,0.4275149665453692,1
6572,17041,0.7464937503667625,1
6573,20077,0.8120735169597051,1
6574,20077,0.567963341136624,0
6575,20083,0.297216551312055,0
6576,20096,0.7613455414012739,1
6577,22800,0.7565350877192982,1
6578,22810,0.29495835160017536,0
6579,22791,0.8290553288578825,1
6580,22813,0.7971770481742866,1
6581,15386,0.6466917977382035,1
6582,15385,0.49931751706207345,1
6583,15391,0.9089727762978363,1
6584,15387,0.7765646324819653,1
6585,25015,0.7056166300219868,0
6586,25020,0.5062749800159873,0
6587,25027,0.4109162104926679,0
6588,25016,0.863567316917173,0
6589,16242,0.6938184952592046,0
6590,16249,0.8874392270293556,1
6591,16239,0.8937126670361476,1
6592,16237,0.7419474040771078,1
6593,18473,0.6049910680452553,1
6594,18477,0.9159495589110787,1
6595,18485,0.7281579659183122,1
6596,18477,0.6735400768523029,1
6597,16212,0.30014803849000743,0
6598,16214,0.8441470334279018,1
6599,16214,0.9074256815098063,1
6600,16214,0.8216972986308129,1
6601,13829,0.9016559404150698,1
6602,13828,0.4992045125831646,0
6603,13834,0.7570478531155125,1
6604,13836,0.746675339693553,1
6605,9893,0.822804002830284,1
6606,9891,0.9021332524517238,1
6607,9891,0.8981902739864523,1
6608,9894,0.6451384677582374,1
6609,25403,0.7102310750698736,1
6610,25403,0.8454906900759753,1
6611,25404,0.48803338056998896,0
6612,25404,0.800464493780507,1
6613,16370,0.8036041539401344,1
6614,16376,0.19656814851001467,0
6615,16363,0.7765079753101509,1
6616,16380,0.7365689865689866,1
6617,12715,0.8572552103814393,1
6618,12702,0.9241064399307196,1
6619,12712,0.29908747640025174,0
6620,12708,0.7847812401636765,1
6621,20919,0.763803241072709,1
6622,20922,0.8373960424433611,0
6623,20927,0.7020117551488507,1
6624,20933,0.6535135909807481,0
6625,12244,0.7975334857889579,1
6626,12242,0.8131024342427708,1
6627,12242,0.9393073027283124,1
6628,12251,0.8304628193616848,1
6629,22374,0.8070528291767229,0
6630,22358,0.3489131407102603,0
6631,22379,0.683810715402833,1
6632,22375,0.7364469273743017,0
6633,13878,0.44394004899841477,0
6634,13876,0.7205967137503604,0
6635,13878,0.5875486381322957,0
6636,13875,0.7368648648648649,0
6637,24942,0.7066794964317216,0
6638,24957,0.5966662659774813,0
6639,24950,0.6630460921843687,0
6640,24954,0.6849002163981727,0
6641,11444,0.4259000349528137,0
6642,11445,0.8854521625163827,1
6643,11443,0.800926330507734,1
6644,11446,0.7632360650008737,1
6645,868,0.7903225806451613,1
6646,873,0.4043528064146621,1
6647,871,0.47416762342135477,0
6648,874,0.5377574370709383,0
6649,16210,0.2874768661320173,0
6650,21359,0.3437895032538977,0
6651,12124,0.7570933685252392,1
6652,6684,0.7238180730101735,0
6653,14664,0.7337015821058375,0
6654,2035,0.6702702702702703,1
6655,8953,0.5944376186753043,1
6656,5330,0.675984990619137,0
6657,1394,0.7783357245337159,1
6658,4661,0.662733319030251,1
6659,31620,0.29063883617963315,1
6660,23907,0.5399255448195089,1
6661,42032,0.6796012561857633,1
6662,1409,0.7899219304471257,1
6663,18519,0.5716291376424213,0
6664,6394,0.7148889583984986,1
6665,4669,0.7937459841507818,1
6666,4121,0.7937393836447464,0
6667,3489,0.8297506448839209,1
6668,58522,0.6421858446396227,1
6669,15874,0.7505984628953005,1
6670,16697,0.668742887943942,1
6671,8816,0.5724818511796733,1
6672,3732,0.7441050375133976,1
6673,33040,0.6632869249394673,0
6674,25280,0.40929588607594936,0
6675,12885,0.6544819557625146,1
6676,2624,0.6692073170731707,0
6677,4005,0.7707865168539326,1
6678,4082,0.7817246447819696,1
6679,6036,0.5997349237905898,0
6680,7069,0.7841278823030131,1
6681,9791,0.4042487999182923,1
6682,9891,0.7753513294914569,1
6683,11225,0.37175946547884187,0
6684,5559,0.648857708220903,1
6685,1499,0.7291527685123416,1
6686,12284,0.43275805926408334,0
6687,8382,0.46194225721784776,0
6688,25477,0.2556423440750481,0
6689,11543,0.8645932599844062,1
6690,11549,0.9206857736600571,1
6691,11546,0.8848952018014897,0
6692,11543,0.7582950706055618,1
6693,19439,0.7583209012809301,1
6694,19439,0.6512166263696693,1
6695,19439,0.6783270744379855,1
6696,19439,0.24373681773753794,1
6697,10598,0.5785997357992074,1
6698,10591,0.8278727221225569,1
6699,10594,0.8288653955068906,1
6700,10596,0.67440543601359,1
6701,20131,0.2687894292384879,0
6702,20131,0.6297252992896528,1
6703,20130,0.6148037754595131,1
6704,20132,0.6801112656467315,0
6705,15540,0.8435649935649936,1
6706,15554,0.5673138742445674,1
6707,15553,0.5300585096122934,1
6708,15569,0.416019012139508,1
6709,13268,0.8372022912270124,0
6710,13287,0.8870324377210808,1
6711,13297,0.7670903211250658,0
6712,13307,0.5158187420154806,1
6713,10775,0.877215777262181,1
6714,10775,0.651415313225058,1
6715,10777,0.6810800779437691,1
6716,10776,0.844097995545657,1
6717,14009,0.6527946320222714,1
6718,14018,0.8237266371807676,1
6719,14013,0.2688931706272747,1
6720,14008,0.85543974871502,1
6721,8645,0.7828802776171198,1
6722,8650,0.6068208092485549,1
6723,8656,0.8842421441774492,1
6724,8696,0.7164213431462741,1
6725,10971,0.7630115759730198,1
6726,10912,0.6553335777126099,1
6727,10907,0.7602457137618044,1
6728,10906,0.6350632679259124,1
6729,14416,0.6750832408435072,1
6730,14415,0.5451959764134582,0
6731,14410,0.7139486467730742,1
6732,14414,0.7961010129041209,1
6733,13450,0.4419330855018587,0
6734,13450,0.9184386617100372,0
6735,13442,0.7313643803005505,1
6736,13442,0.625576551108466,0
6737,20733,0.5511985723243139,0
6738,20744,0.5761183956806788,0
6739,20754,0.7167293051941794,1
6740,20728,0.6301138556541875,0
6741,9781,0.9087005418668848,1
6742,9782,0.7229605397669189,0
6743,9781,0.897352008997035,1
6744,9781,0.6879664655965647,1
6745,16934,0.692807369788591,1
6746,16937,0.7044340792348114,1
6747,16941,0.8106369163567676,1
6748,16930,0.522917897223863,0
6749,11943,0.8057439504312149,1
6750,11943,0.6642384660470568,1
6751,11944,0.9306764902880107,1
6752,11944,0.7423811118553248,0
6753,17042,0.6647693932637014,1
6754,17036,0.5690302888001878,1
6755,17045,0.7537107656204165,1
6756,17035,0.7388318168476665,1
6757,34315,0.8030307445723445,1
6758,34298,0.8141582599568488,1
6759,34334,0.7742762276460651,1
6760,34297,0.6195002478350876,1
6761,17680,0.7161199095022625,1
6762,17687,0.5120144739073896,0
6763,17689,0.7484877607552717,1
6764,17689,0.7820114195262593,1
6765,29113,0.8472847181671418,1
6766,29124,0.6488806482626013,1
6767,29158,0.7669593250565883,0
6768,29114,0.640757024112111,1
6769,21731,0.806727716165846,1
6770,21722,0.5836479145566706,0
6771,21741,0.773883446023642,1
6772,21723,0.7147263269345855,1
6773,13673,0.8507277115483068,1
6774,13673,0.6560374460615812,1
6775,13673,0.5605207342938638,0
6776,13671,0.6463316509399458,1
6777,19376,0.33278282411230387,1
6778,19378,0.7910517081226133,1
6779,19377,0.48887856737369045,0
6780,19376,0.833195706028076,1
6781,13844,0.8716411441779832,1
6782,13845,0.7747201155651859,1
6783,13849,0.8067730522059354,1
6784,13845,0.8604550379198267,1
6785,18231,0.9449838187702265,1
6786,18230,0.7586396050466264,0
6787,18229,0.6891765867573646,1
6788,18231,0.7312270308814657,1
6789,16367,0.7422252092625404,0
6790,16370,0.8351252290775809,0
6791,16375,0.6611297709923664,1
6792,16367,0.7999022423168571,1
6793,10520,0.5068441064638783,1
6794,10518,0.9022627876022058,1
6795,10523,0.8438658177325857,1
6796,10517,0.697252068080251,1
6797,23328,0.8861882716049383,1
6798,23341,0.6051154620624651,0
6799,23326,0.6821572494212467,0
6800,23337,0.39135278741911983,0
6801,13686,0.7925617419260558,1
6802,13687,0.6806458683422225,1
6803,13692,0.5129272567922875,0
6804,13687,0.590706509826843,0
6805,17242,0.5850249391021923,1
6806,17249,0.23723114383442517,1
6807,17247,0.49666608685568503,0
6808,17252,0.4268490609784373,0
6809,16235,0.8052356020942408,1
6810,16221,0.8267677701744652,0
6811,16224,0.3141025641025641,0
6812,16228,0.7409415824500862,0
6813,25974,0.8177023177023177,1
6814,25992,0.675284702985534,1
6815,25977,0.6306732879085345,1
6816,25994,0.7313995537431714,1
6817,17167,0.8678860604648453,1
6818,17167,0.632434321663657,1
6819,17167,0.9489718646239879,1
6820,17167,0.656375604357197,1
6821,6888,0.7488385598141696,1
6822,6888,0.8147502903600464,1
6823,6888,0.39343786295005806,0
6824,6888,0.4798199767711963,0
6825,11631,0.8927865187860029,1
6826,11632,0.6917984869325997,0
6827,11633,0.9022608097653227,0
6828,11633,0.7801083125590991,1
6829,15972,0.8413473578762835,1
6830,15973,0.9124773054529518,0
6831,15977,0.5508543531326282,0
6832,15983,0.6453732090345993,0
6833,14691,0.6241916819821659,1
6834,14691,0.7931386563201961,1
6835,14691,0.8824450343747873,1
6836,14697,0.7932231067564809,1
6837,9613,0.7031103713721003,1
6838,9613,0.7627171538541558,1
6839,9613,0.9505877457609487,1
6840,9613,0.8386559866846978,1
6841,29760,0.222244623655914,1
6842,29777,0.9553010712966383,1
6843,29758,0.8675314201223201,1
6844,29783,0.5214719806601081,1
6845,14239,0.849638317297563,1
6846,14236,0.7099606631076145,0
6847,14240,0.32759831460674155,0
6848,14242,0.919603988203904,1
6849,15205,0.7008878658336074,1
6850,15206,0.7908062606865711,1
6851,15206,0.7707483887938972,0
6852,15209,0.7085278453547241,0
6853,23248,0.6507656572608397,0
6854,23250,0.23896774193548387,0
6855,23249,0.6164996343928771,1
6856,23250,0.7861505376344086,1
6857,23229,0.8764905936544837,1
6858,23225,0.673670613562971,0
6859,23237,0.8687007789301545,0
6860,23222,0.7738351563172853,1
6861,10475,0.8479236276849642,1
6862,10475,0.7340334128878282,1
6863,10475,0.7970405727923627,1
6864,10477,0.7034456428366899,1
6865,34019,0.504923719098151,1
6866,34039,0.7503745703457798,1
6867,34009,0.7090182010644241,1
6868,34023,0.7543132586779532,1
6869,30411,0.5330636940580711,1
6870,30425,0.3826129827444536,1
6871,30415,0.27032714121321716,0
6872,30399,0.6508766735747886,0
6873,32813,0.6755858958339682,1
6874,32787,0.8313050904321835,0
6875,32788,0.6443820910089056,1
6876,32809,0.35158035904782226,0
6877,107081,0.4712227192499136,1
6878,107081,0.6559987299334149,1
6879,107082,0.42844735809940043,1
6880,107081,0.2703280694054034,0
6881,5590,0.716994633273703,1
6882,5590,0.8141323792486583,1
6883,5590,0.5468694096601073,0
6884,5590,0.2112701252236136,0
6885,5094,0.7161366313309776,1
6886,5094,0.7638398115429917,0
6887,5094,0.45995288574793874,1
6888,5094,0.8384373773066353,1
6889,18995,0.9029218215319821,1
6890,18987,0.7749512824564175,1
6891,18984,0.29177201854193,1
6892,29668,0.5679520021572064,1
6893,29672,0.6390536532758155,1
6894,29671,0.632671632233494,1
6895,29684,0.4790122624983156,1
6896,15575,0.7488282504012841,1
6897,15580,0.7467265725288832,1
6898,15569,0.9179138030702036,1
6899,15571,0.3817994990687817,1
6900,17461,0.8076856995590173,1
6901,17458,0.8133234047428113,0
6902,17463,0.6932371299318559,0
6903,17462,0.7924063681136181,1
6904,19812,0.8239450837876034,0
6905,19817,0.7534944744411364,0
6906,19816,0.9109810254339927,1
6907,19829,0.6216148065963992,1
6908,82181,0.4186369112081868,1
6909,82169,0.6137594469933917,0
6910,82165,0.8307673583642671,0
6911,82178,0.4546107230645672,1
6912,18823,0.5538968283482973,1
6913,18817,0.675878195248977,0
6914,18812,0.6696789283436104,0
6915,18832,0.663126593033135,0
6916,18096,0.6397546419098143,1
6917,18096,0.61394783377542,1
6918,18097,0.898104658230646,1
6919,18092,0.723192571302233,1
6920,19400,0.6512886597938145,0
6921,19408,0.561984748557296,0
6922,19401,0.8441317457862997,1
6923,19398,0.8201360965047944,1
6924,16788,0.5328806290207291,1
6925,16793,0.5824450663967129,1
6926,16790,0.9161405598570578,1
6927,16795,0.6469782673414707,1
6928,1034,0.7572533849129593,0
6929,1034,0.7398452611218569,0
6930,1034,0.44777562862669246,0
6931,1831,0.6810486073184052,1
6932,1831,0.7482250136537412,1
6933,1831,0.6679410158383398,1
6934,1616,0.629950495049505,1
6935,1616,0.7889851485148515,1
6936,1616,0.7716584158415841,1
6937,3196,0.8138297872340425,1
6938,3196,0.7922403003754693,1
6939,3197,0.36252736940882074,1
6940,9388,0.6714955262036643,1
6941,9388,0.8666382616105667,0
6942,9389,0.7337309617637661,0
6943,9389,0.7901799978698477,1
6944,9389,0.7419320481414421,1
6945,2595,0.5240847784200385,0
6946,2595,0.8362235067437379,1
6947,2595,0.7194605009633911,1
6948,2595,0.7244701348747592,1
6949,2881,0.6688649774383895,1
6950,2880,0.540625,1
6951,2881,0.401249566122874,1
6952,2880,0.5361111111111111,1
6953,2563,0.760046820132657,0
6954,2563,0.4350370659383535,1
6955,2563,0.9395239953179867,1
6956,2563,0.7920405774483028,1
6957,1589,0.8898678414096917,1
6958,1589,0.7803650094398993,1
6959,1589,0.7218376337319069,1
6960,1589,0.7230962869729389,1
6961,5130,0.5138401559454191,1
6962,5130,0.5826510721247563,0
6963,5130,0.8142300194931774,1
6964,5130,0.550682261208577,1
6965,5130,0.5851851851851851,1
6966,5434,0.5980861244019139,1
6967,5433,0.6180747285109516,1
6968,5433,0.8724461623412479,1
6969,5433,0.6889379716547027,1
6970,5433,0.9070495122400147,1
6971,3153,0.5810339359340311,0
6972,3153,0.768791627021884,1
6973,3153,0.6771328893117665,0
6974,3153,0.2781477957500793,1
6975,3153,0.6701554075483667,1
6976,13549,0.5422540408886265,0
6977,13548,0.7223206377325067,1
6978,13548,0.6229701801003839,0
6979,13548,0.8906849719515796,1
6980,13548,0.9161499852376734,1
6981,4633,0.8618605655083099,1
6982,4633,0.7206993308871141,1
6983,4633,0.8402762788689834,1
6984,4633,0.7265270882797323,1
6985,4633,0.886250809410749,1
6986,10954,0.8228044549936097,0
6987,10954,0.7994339967135293,1
6988,10954,0.6313675369727954,1
6989,10954,0.8541172174548111,1
6990,10954,0.6711703487310572,1
6991,3215,0.5035769828926905,1
6992,3215,0.829860031104199,1
6993,3215,0.4276827371695179,1
6994,3215,0.9272161741835148,1
6995,3215,0.6982892690513219,1
6996,4340,0.9276497695852535,1
6997,4340,0.3433179723502304,1
6998,4339,0.472459091956672,1
6999,4340,0.9412442396313364,1
7000,4340,0.7884792626728111,1
7001,3915,0.8567049808429119,1
7002,3915,0.8209450830140486,1
7003,3915,0.7412515964240102,1
7004,3915,0.5614303959131546,1
7005,3915,0.3277139208173691,0
7006,8573,0.6035226875072903,1
7007,8572,0.7523331777881475,1
7008,8572,0.7335510965935604,1
7009,8572,0.7451003266448903,1
7010,8600,0.6698837209302325,1
7011,3013,0.5031530036508464,0
7012,3017,0.5452436194895591,1
7013,3017,0.6818031156778257,1
7014,3032,0.6474274406332454,1
7015,2823,0.7045696068012752,0
7016,2741,0.8923750456037942,1
7017,2741,0.5381247719810288,1
7018,2741,0.543232396935425,1
7019,1986,0.729607250755287,1
7020,1986,0.932527693856999,1
7021,1986,0.5563947633434039,1
7022,1986,0.75730110775428,1
7023,2478,0.6364003228410008,1
7024,2478,0.9096045197740112,1
7025,2478,0.8325262308313156,1
7026,2479,0.8652682533279549,1
7027,937,0.7726787620064034,1
7028,937,0.6467449306296692,1
7029,1051,0.6013320647002854,1
7030,1051,0.8163653663177926,1
7031,1573,0.9230769230769231,1
7032,1573,0.4392879847425302,1
7033,1149,0.6362053959965187,0
7034,1150,0.851304347826087,1
7035,1195,0.8702928870292888,1
7036,1195,0.7071129707112971,1
7037,1214,0.9233937397034596,1
7038,1214,0.7075782537067545,0
7039,845,0.8355029585798817,0
7040,845,0.8390532544378698,1
7041,671,0.9374068554396423,1
7042,671,0.8941877794336811,1
7043,1454,0.8046767537826685,1
7044,1455,0.6714776632302405,0
7045,3005,0.7806988352745424,1
7046,3006,0.7894211576846307,1
7047,3005,0.7956738768718802,1
7048,3005,0.7544093178036606,1
7049,3005,0.7903494176372712,1
7050,1026,0.7017543859649122,1
7051,1026,0.753411306042885,1
7052,773,0.8602846054333765,1
7053,773,0.7891332470892626,1
7054,688,0.7979651162790697,0
7055,688,0.9055232558139535,1
7056,932,0.8133047210300429,1
7057,932,0.9002145922746781,1
7058,1135,0.9515418502202643,1
7059,1135,0.7515418502202643,1
7060,1863,0.9232420826623725,1
7061,1863,0.8346752549651101,1
7062,1863,0.5689747718733226,1
7063,1199,0.8657214345287739,1
7064,1199,0.8515429524603837,1
7065,1456,0.8715659340659341,1
7066,1456,0.9251373626373627,1
7067,1149,0.8711923411662315,1
7068,1149,0.9033942558746736,1
7069,1149,0.7293298520452568,1
7070,2403,0.6475239284228048,1
7071,2404,0.9384359400998337,1
7072,2403,0.9483978360382854,1
7073,2864,0.9099162011173184,1
7074,2864,0.7133379888268156,1
7075,2863,0.7928746070555361,1
7076,2864,0.5422486033519553,1
7077,1679,0.8683740321620012,1
7078,1679,0.7766527695056581,1
7079,1679,0.9285288862418106,1
7080,1679,0.559261465157832,1
7081,2132,0.526735459662289,1
7082,2132,0.6275797373358349,1
7083,2132,0.7800187617260788,1
7084,2132,0.8475609756097561,1
7085,6328,0.556890012642225,0
7086,6328,0.770385587863464,0
7087,6327,0.6913229018492176,1
7088,6327,0.9350403034613561,1
7089,6327,0.5422791212264897,1
7090,13623,0.8255156720252514,1
7091,13623,0.7964471849078764,1
7092,13622,0.6026281016003524,1
7093,13621,0.7878276191175391,1
7094,13621,0.8666764554731664,1
7095,7612,0.37480294272201786,0
7096,7611,0.773354355538037,1
7097,7610,0.6852825229960579,1
7098,7611,0.7742740769938248,1
7099,7611,0.5406648272237551,0
7100,5828,0.8352779684282773,1
7101,5828,0.8411118737131091,1
7102,5827,0.4806933241805389,1
7103,5828,0.8045641729581332,1
7104,5828,0.873541523678792,1
7105,2180,0.7298165137614679,0
7106,2181,0.6405318661164603,1
7107,2179,0.7393299678751721,1
7108,2181,0.5868867491976157,1
7109,1988,0.8249496981891348,1
7110,1988,0.6161971830985915,0
7111,1989,0.7496229260935143,1
7112,1989,0.8280542986425339,1
7113,3057,0.703631010794897,1
7114,3056,0.9041230366492147,1
7115,3056,0.28893979057591623,0
7116,3056,0.6675392670157068,1
7117,3899,0.7114644780713003,1
7118,3900,0.6364102564102564,1
7119,3901,0.5890797231479108,1
7120,3900,0.7702564102564102,1
7121,3856,0.7538900414937759,1
7122,3856,0.22406639004149378,1
7123,3856,0.6690871369294605,1
7124,3856,0.6677904564315352,1
7125,1308,0.904434250764526,1
7126,1308,0.7194189602446484,1
7127,713,0.8288920056100981,1
7128,713,0.8906030855539971,1
7129,1213,0.9233305853256389,1
7130,1213,0.8087386644682605,1
7131,1213,0.9035449299258038,0
7132,604,0.8857615894039735,1
7133,604,0.9354304635761589,1
7134,2467,0.8338062423996757,1
7135,2467,0.5707336846372112,0
7136,2468,0.5790113452188006,0
7137,22,0.5,0
7138,22,0.8636363636363636,0
7139,23,0.9565217391304348,1
7140,6211,0.6870069232007728,0
7141,6211,0.4219932378038963,0
7142,6211,0.8140396071486073,1
7143,6211,0.5197230719690871,1
7144,6211,0.5166639832555144,0
7145,11879,0.9323175351460561,1
7146,11879,0.6313662766226114,1
7147,11879,0.624042427813789,1
7148,11880,0.5633838383838384,1
7149,11878,0.9296177807711736,1
7150,8771,0.8000228024170563,1
7151,8770,0.623375142531357,1
7152,8771,0.6008436894310797,1
7153,3822,0.5795395081109367,1
7154,3822,0.5345368916797488,1
7155,3822,0.6182626896912611,1
7156,3823,0.7938791524980382,1
7157,3822,0.6588173731030874,1
7158,1670,0.7059880239520958,0
7159,1672,0.5998803827751196,0
7160,1636,0.5501222493887531,1
7161,1637,0.5626145387904704,1
7162,965,0.8601036269430051,1
7163,965,0.6538860103626943,0
7164,1367,0.675932699341624,0
7165,1368,0.8289473684210527,1
7166,1395,0.8200716845878137,1
7167,1394,0.8852223816355811,1
7168,509,0.9056974459724951,1
7169,509,0.5029469548133595,1
7170,509,0.5540275049115914,1
7171,509,0.6699410609037328,1
7172,509,0.8113948919449901,1
7173,3921,0.5429737311910227,1
7174,3921,0.8003060443764346,1
7175,3921,0.8372864065289467,1
7176,3921,0.42973731191022696,1
7177,3921,0.6327467482785004,1
7178,4854,0.7056036258755666,1
7179,4854,0.8485784919653894,1
7180,4854,0.34260403790688093,0
7181,2458,0.8303498779495525,1
7182,2458,0.5740439381611065,0
7183,2460,0.4894308943089431,0
7184,3964,0.6173057517658931,0
7185,3964,0.8753784056508577,1
7186,3964,0.5244702320887992,0
7187,1943,0.8733916623777663,1
7188,1943,0.5373134328358209,1
7189,1943,0.6037056098816264,1
7190,7614,0.5187811925400578,0
7191,7616,0.7639180672268907,0
7192,7616,0.3911502100840336,0
7193,7615,0.4674983585029547,1
7194,7615,0.2948128693368352,0
7195,67,0.9253731343283582,1
7196,67,0.6567164179104478,0
7197,67,0.582089552238806,0
7198,67,0.7761194029850746,1
7199,67,0.8805970149253731,1
7200,1527,0.7439423706614277,1
7201,1527,0.8847413228552717,1
7202,1527,0.7871643745907008,0
7203,1527,0.876882776686313,1
7204,2054,0.8164556962025317,0
7205,2054,0.8558909444985394,1
7206,2054,0.8339824732229796,1
7207,2054,0.8734177215189873,1
7208,3640,0.8024725274725275,1
7209,3641,0.7885196374622356,1
7210,3640,0.6093406593406593,1
7211,3641,0.33699533095303486,1
7212,2772,0.49567099567099565,1
7213,2772,0.8124098124098124,1
7214,2772,0.6984126984126984,1
7215,2772,0.623015873015873,1
7216,160300,0.418016219588272,0
7217,160300,0.5011416094822209,1
7218,160300,0.6086650031191516,1
7219,160298,0.27142571959725015,0
7220,1885,0.8148541114058355,1
7221,1885,0.7941644562334218,1
7222,1885,0.6758620689655173,0
7223,1885,0.7326259946949603,1
7224,2425,0.7657731958762887,1
7225,2426,0.8392415498763397,1
7226,2425,0.72,1
7227,2425,0.6709278350515464,0
7228,2484,0.7528180354267311,1
7229,2484,0.785024154589372,1
7230,2485,0.6965794768611671,1
7231,2484,0.5563607085346216,1
7232,2553,0.7857422640031335,1
7233,2552,0.5626959247648903,1
7234,2553,0.8131609870740305,1
7235,2552,0.8554075235109718,1
7236,2688,0.8645833333333334,1
7237,2689,0.761249535143176,1
7238,2689,0.5016734845667534,1
7239,2689,0.7381926366679062,1
7240,2266,0.8596646072374228,1
7241,2266,0.6332744924977934,1
7242,2267,0.6210851345390384,1
7243,2266,0.8596646072374228,1
7244,4621,0.8212508115126596,1
7245,4621,0.7011469378922311,1
7246,4621,0.5977061242155378,1
7247,4620,0.7071428571428572,1
7248,1146,0.881326352530541,0
7249,1146,0.8097731239092496,0
7250,1146,0.8472949389179756,0
7251,1146,0.9205933682373473,0
7252,1709,0.8104154476301931,0
7253,1709,0.77530719719134,1
7254,1709,0.6887068461088356,1
7255,1709,0.6190754827384435,1
7256,2289,0.9392747924858017,1
7257,2289,0.927916120576671,1
7258,2289,0.5338575797291394,1
7259,2289,0.7016164263870686,1
7260,7926,0.7504415846580873,1
7261,7926,0.3135251072419884,1
7262,7924,0.24747602221100454,1
7263,7925,0.5053627760252366,1
7264,7926,0.5842795861720919,1
7265,10214,0.36312903857450557,0
7266,10214,0.6690816526336401,0
7267,10215,0.3690651003426334,0
7268,10212,0.8280454367410889,1
7269,10214,0.3733111415703936,0
7270,7037,0.5334659656103453,0
7271,7037,0.5802188432570697,1
7272,7037,0.5937189143100753,1
7273,7037,0.3188858888730993,0
7274,7037,0.7815830609634787,1
7275,2396,0.4716193656093489,1
7276,2396,0.659432387312187,1
7277,2396,0.8964941569282137,1
7278,2394,0.47869674185463656,1
7279,1852,0.7732181425485961,1
7280,1852,0.5296976241900648,1
7281,1853,0.8920669185105234,1
7282,1853,0.6848354020507286,1
7283,1763,0.8979013045944413,1
7284,1762,0.8172531214528944,1
7285,1761,0.5792163543441227,0
7286,1762,0.6430192962542566,1
7287,2727,0.6611661166116611,1
7288,2726,0.5264123257520176,0
7289,2727,0.8107810781078107,1
7290,2727,0.7194719471947195,1
7291,3534,0.7408036219581211,1
7292,3533,0.3272006793093688,0
7293,3533,0.7526181715256156,1
7294,3533,0.5086328898952731,1
7295,4600,0.4810869565217391,0
7296,4599,0.6388345292454881,0
7297,4599,0.32507066753642094,0
7298,4598,0.48564593301435405,0
7299,3426,0.46876824284880325,1
7300,3428,0.42619603267211204,1
7301,3426,0.647985989492119,1
7302,3426,0.6882661996497373,1
7303,4032,0.5359623015873016,1
7304,4033,0.578725514505331,1
7305,4032,0.6889880952380952,1
7306,4031,0.5757876457454726,1
7307,2401,0.43481882548937945,1
7308,2401,0.571012078300708,1
7309,2401,0.5830903790087464,1
7310,2401,0.6913785922532278,1
7311,1187,0.8323504633529908,1
7312,1187,0.8963774220724515,1
7313,888,0.8367117117117117,1
7314,888,0.6418918918918919,1
7315,1240,0.807258064516129,1
7316,1240,0.8572580645161291,1
7317,1240,0.8830645161290323,1
7318,1177,0.9150382327952421,1
7319,1177,0.6499575191163977,1
7320,1177,0.91928632115548,1
7321,863,0.8377752027809965,1
7322,863,0.884125144843569,1
7323,1708,0.734192037470726,1
7324,1708,0.8401639344262295,1
7325,1708,0.6662763466042154,1
7326,4945,0.3692618806875632,1
7327,4945,0.827906976744186,1
7328,4945,0.8473205257836198,1
7329,4945,0.6905965621840243,1
7330,4945,0.7330637007077856,1
7331,5381,0.6567552499535403,1
7332,5381,0.7574800223006876,1
7333,5381,0.7868425943133247,1
7334,5381,0.7610109645047389,1
7335,5381,0.4527039583720498,0
7336,3151,0.924468422722945,1
7337,3151,0.7845128530625198,1
7338,3151,0.7251666137734053,1
7339,3151,0.8260869565217391,1
7340,3151,0.9327197715011107,1
7341,10683,0.5594870354769259,0
7342,10684,0.8152377386746537,1
7343,10682,0.9173375772327279,1
7344,10684,0.6037064769749158,1
7345,10683,0.6916596461668071,1
7346,1492,0.7727882037533512,1
7347,1492,0.5663538873994638,1
7348,988,0.9078947368421053,1
7349,988,0.6791497975708503,1
7350,1598,0.5801001251564456,1
7351,1598,0.7740926157697121,1
7352,68,0.4411764705882353,1
